task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version,team_clean,task_type_clean,brief_quality_missing,delivered_at_estimated,sla_days_inferred,delivery_days_actual,hours_spent_low_corrected,billable_hours_estimated,billable_hours_negative_corrected,billable_hours_recalculated,created_month,ai_usage_imputed,rework_hours_corrected,rework_hours_imputed,outcome_score_imputed,revenue_per_hour_temp,cost_per_hour_temp,profit_check,profit_diff,profit_margin_valid,profit_margin,efficiency_ratio_valid,efficiency_ratio,rework_ratio_valid,rework_ratio,cost_per_hour_valid,cost_per_hour,revenue_per_hour_valid,revenue_per_hour,margin_per_hour,delivery_speed_valid,delivery_speed,ai_usage_bin,ai_usage_bin_encoded
T00418,Client_A,P052,mid,Design,ticket,junior,4,5.0,medium,0,value_based,2025-12-20,2025-12-21,7.0,0,18.39,9.02,0.51,True,1,0,2.41,76.66,1260.69,646.48,614.21,user_114,2025-12-22,review,client_review,JIRA-16360,true,v3,Design,ticket,0,0,0,1,0,0,0,0,2025-12,0,0,0,0,68.55301794453507,35.15388798259924,614.21,0.0,1,0.48720145317246905,1,0.4904839586731919,1,0.13104948341489941,1,35.15388798259924,1,68.55301794453507,33.399129961935834,1,0.14285714285714285,Medium-High (40-60%),3
T00419,Client_A,P025,high,Media,ad,junior,1,3.0,medium,0,fixed,2025-08-16,2025-08-19,5.0,0,6.17,4.242389853137516,0.73,True,4,1,1.78,71.66,644.77,258.88,385.89,user_089,2025-08-16,in_progress,finalized,JIRA-20582,true,v2,Media,ad,0,0,0,3,0,1,0,0,2025-08,0,0,1,0,104.50081037277147,41.957860615883305,385.89,0.0,1,0.5984924856925725,1,0.6875834445927903,1,0.2884927066450567,1,41.957860615883305,1,104.50081037277147,62.54294975688816,1,0.6,High (60-80%),4
T00420,Client_B,P039,mid,Content,design,mid,1,5.0,medium,0,fixed,2025-09-10,2025-09-14,3.0,1,7.44,6.58,0.41,True,1,0,1.59,79.73,687.47,511.26,176.21000000000004,user_028,2025-09-12,delivered,briefing,JIRA-75181,false,final,Content,design,0,0,0,4,0,0,0,0,2025-09,0,0,0,0,92.40188172043011,68.71774193548387,176.21000000000004,0.0,1,0.25631663927153187,1,0.8844086021505376,1,0.21370967741935484,1,68.71774193548387,1,92.40188172043011,23.68413978494624,1,1.3333333333333333,Medium-High (40-60%),3
T00421,Client_D,P010,high,Design,release,junior,4,3.0,high,0,hourly,2026-04-27,2026-05-03,3.0,1,16.35,11.28,0.25,True,2,1,1.8,57.66,1039.2,688.6,350.6,user_072,2026-04-30,draft,qa,JIRA-34449,false,v3,Design,release,0,0,0,6,0,0,0,0,2026-04,0,0,0,0,63.559633027522935,42.116207951070336,350.6,0.0,1,0.3373749037721324,1,0.6899082568807339,1,0.11009174311926605,1,42.116207951070336,1,63.559633027522935,21.4434250764526,1,2.0,Low-Medium (20-40%),2
T00422,Client_E,P037,high,Media,release,mid,3,1.0,low,0,hourly,2025-11-04,2025-11-07,2.0,1,12.82,6.14,0.26,True,4,0,2.0,77.09,480.33,5245.389988542034,-4765.059988542034,user_031,2025-11-04,review,finalized,,false,v1,Media,release,0,0,0,3,0,0,0,0,2025-11,0,0,0,0,37.46723868954758,409.1567853776938,-4765.059988542034,0.0,1,-9.920388042683227,1,0.4789391575663026,1,0.15600624024961,1,409.1567853776938,1,37.46723868954758,-371.6895466881462,1,1.5,Low-Medium (20-40%),2
T00423,Client_G,P024,mid,Media,ad,junior,3,4.0,low,0,hourly,2026-05-22,2026-05-25,5.0,0,12.88,5.59,0.45,True,2,1,1.11,62.85,533.02,846.03,-313.01,user_072,2026-05-30,delivered,execution,,false,v2,Media,ad,0,0,0,3,0,0,0,0,2026-05,0,0,0,0,41.3835403726708,65.68555900621118,-313.01,0.0,1,-0.5872387527672508,1,0.43400621118012417,1,0.08618012422360248,1,65.68555900621118,1,41.3835403726708,-24.302018633540378,1,0.6,Medium-High (40-60%),3
T00424,Client_F,P001,mid,Content,release,junior,3,1.0,medium,0,value_based,2026-03-31,2026-04-04,10.0,0,15.97,9.53,0.24,True,3,1,1.91,64.38,1552.77,902.58,650.1899999999999,user_071,2026-04-04,delivered,client_review,JIRA-97380,true,v2,Content,release,0,0,0,4,0,0,0,0,2026-03,0,0,0,0,97.2304320601127,56.517219787100814,650.1899999999999,0.0,1,0.4187291099132518,1,0.5967438948027551,1,0.11959924859110832,1,56.517219787100814,1,97.2304320601127,40.71321227301189,1,0.4,Low-Medium (20-40%),2
T00425,Client_G,P010,low,Content,article,junior,3,2.0,high,0,fixed,2026-02-28,2026-03-05,5.0,0,6.54,3.21,0.57,True,4,2,4.97,45.22,690.77,314.34,376.43,user_063,2026-03-09,delivered,qa,JIRA-56750,false,v4,Content,article,0,0,0,5,0,0,0,0,2026-02,0,0,0,0,105.6223241590214,48.064220183486235,376.43,0.0,1,0.5449426002866367,1,0.4908256880733945,1,0.7599388379204892,1,48.064220183486235,1,105.6223241590214,57.55810397553517,1,1.0,Medium-High (40-60%),3
T00426,Client_F,P023,mid,Design,ad,mid,3,5.0,low,0,hourly,2025-10-19,2025-10-23,7.0,0,9.53,9.21,0.31,True,4,2,2.66,60.32,868.68,561.18,307.5,user_082,2025-10-27,in_progress,execution,JIRA-54935,true,v3,Design,ad,0,0,0,4,0,0,0,0,2025-10,0,0,0,0,91.15215110178384,58.885624344176286,307.5,0.0,1,0.35398535709352125,1,0.9664218258132216,1,0.2791185729275971,1,58.885624344176286,1,91.15215110178384,32.26652675760756,1,0.5714285714285714,Low-Medium (20-40%),2
T00427,Client_D,P043,high,Media,report,junior,1,4.0,medium,1,hourly,2025-12-01,2025-12-05,5.0,0,7.34,6.55,0.57,True,4,1,0.0,63.43,807.01,535.39,271.62,user_072,2025-12-10,delivered,finalized,JIRA-86543,true,v3,Media,report,0,0,0,4,0,0,0,0,2025-12,0,0,0,0,109.94686648501363,72.94141689373296,271.62,0.0,1,0.33657575494727454,1,0.8923705722070845,1,0.0,1,72.94141689373296,1,109.94686648501363,37.005449591280666,1,0.8,Medium-High (40-60%),3
T00428,Client_E,P020,high,content,design,junior,4,3.0,low,0,fixed,2025-10-20,2025-10-25,7.0,0,8.49,5.8375834445927905,0.33,True,4,1,0.0,56.73,1469.87,390.29,1079.58,user_099,2025-10-24,blocked,qa,JIRA-70575,false,v1,Content,design,1,0,0,5,0,0,1,0,2025-10,0,0,0,0,173.12956419316842,45.97055359246172,1079.58,0.0,1,0.7344731166701817,1,0.6875834445927904,1,0.0,1,45.97055359246172,1,173.12956419316842,127.1590106007067,1,0.7142857142857143,Low-Medium (20-40%),2
T00429,Client_F,P018,mid,Media,ticket,junior,3,3.0,medium,0,fixed,2026-01-06,2026-01-11,2.0,1,6.71,5.1,0.54,True,5,1,4.72,71.16,777.23,219.6,557.63,user_050,2026-01-15,review,finalized,JIRA-98817,true,v1,Media,ticket,0,0,0,5,0,0,0,0,2026-01,0,0,0,0,115.83159463487333,32.72727272727273,557.63,0.0,1,0.7174581526703807,1,0.7600596125186289,1,0.7034277198211624,1,32.72727272727273,1,115.83159463487333,83.10432190760059,1,2.5,Medium-High (40-60%),3
T00430,Client_A,P010,mid,Design,release,mid,2,4.0,medium,0,value_based,2026-01-05,2026-01-11,3.0,1,6.86,4.18,0.0,False,5,0,0.97,75.59,1557.21,509.34,1047.87,user_066,2026-01-12,archived,briefing,JIRA-97428,false,v4,Design,release,0,0,0,6,0,0,0,0,2026-01,0,0,0,0,226.99854227405248,74.24781341107871,1047.8700000000001,-2.2737367544323206e-13,1,0.6729150210954206,1,0.6093294460641399,1,0.141399416909621,1,74.24781341107871,1,226.99854227405248,152.75072886297377,1,2.0,Low (0-20%),1
T00431,Client_C,P001,low,Design,ticket,mid,4,3.0,medium,1,fixed,2025-11-27,2025-12-03,5.0,1,5.92,4.42,0.47,True,1,0,2.83,74.95,941.59,420.77,520.82,user_018,2025-12-02,delivered,qa,JIRA-54474,true,final,Design,ticket,0,0,0,6,0,0,0,0,2025-11,0,0,0,0,159.05236486486487,71.07601351351352,520.82,0.0,1,0.5531282192886501,1,0.7466216216216216,1,0.47804054054054057,1,71.07601351351352,1,159.05236486486487,87.97635135135135,1,1.2,Medium-High (40-60%),3
T00432,Client_E,P024,mid,Content,design,junior,4,4.0,medium,0,fixed,2025-08-09,2025-08-11,3.0,0,13.58,10.69,0.59,True,2,2,1.65,64.88,1052.65,588.54,464.1100000000001,user_056,2025-08-16,delivered,client_review,JIRA-98320,false,v3,Content,design,0,0,0,2,0,0,0,0,2025-08,0,0,0,0,77.51472754050074,43.338733431516935,464.1100000000001,0.0,1,0.4408967843062747,1,0.7871870397643593,1,0.12150220913107511,1,43.338733431516935,1,77.51472754050074,34.17599410898381,1,0.6666666666666666,Medium-High (40-60%),3
T00433,Client_A,P036,low,SEO,dev,mid,4,5.0,medium,0,hourly,2025-12-29,2026-01-03,2.0,1,13.19,9.28,0.46,True,5,1,1.62,75.72,779.48,799.7,-20.220000000000027,user_081,2026-01-04,in_progress,execution,JIRA-33272,false,v3,SEO,dev,0,0,0,5,0,0,0,0,2025-12,0,0,0,0,59.09628506444276,60.629264594389696,-20.220000000000027,0.0,1,-0.025940370503412566,1,0.7035633055344958,1,0.12282031842304778,1,60.629264594389696,1,59.09628506444276,-1.5329795299469353,1,2.5,Medium-High (40-60%),3
T00434,Client_H,P021,low,MEDIA,ticket,junior,2,3.0,medium,1,hourly,2025-10-18,2025-10-22,7.0,0,8.47,7.37,0.41,True,3,1,2.78,63.6,557.1,344.31,212.79,user_089,2025-10-23,in_progress,execution,JIRA-77951,false,v2,Media,ticket,0,0,0,4,0,0,0,0,2025-10,0,0,0,0,65.7733175914994,40.65053128689492,212.79000000000002,-2.842170943040401e-14,1,0.3819601507808293,1,0.8701298701298701,1,0.32821723730814634,1,40.65053128689492,1,65.7733175914994,25.12278630460449,1,0.5714285714285714,Medium-High (40-60%),3
T00435,Client_D,P009,mid,Content,article,senior,4,4.0,low,0,hourly,2025-07-02,2025-07-08,10.0,0,14.19,13.11,0.75,True,1,0,1.29,78.28,1157.73,453.67,704.06,user_110,2025-07-06,delivered,qa,,true,final,Content,article,0,0,0,6,0,0,0,0,2025-07,0,0,0,0,81.5877378435518,31.97110641296688,704.06,0.0,1,0.6081383396819637,1,0.9238900634249472,1,0.09090909090909091,1,31.97110641296688,1,81.5877378435518,49.61663143058493,1,0.6,High (60-80%),4
T00436,Client_B,P057,high,Media,ad,junior,2,4.0,high,0,hourly,2025-07-30,2025-08-03,5.0,0,8.13,5.15,0.28,True,4,0,4.09,75.18,500.15,493.76,6.389999999999986,user_065,2025-07-31,in_progress,execution,JIRA-66282,false,v3,Media,ad,0,0,0,4,0,0,0,0,2025-07,0,0,0,0,61.5190651906519,60.7330873308733,6.389999999999986,0.0,1,0.012776167149855017,1,0.6334563345633456,1,0.5030750307503075,1,60.7330873308733,1,61.5190651906519,0.7859778597785976,1,0.8,Low-Medium (20-40%),2
T00437,Client_D,P053,mid,Design,ad,mid,3,3.0,low,0,hourly,2026-04-13,2026-04-18,2.0,1,15.77,11.05,0.26,True,3,3,1.48,53.29,1121.82,1199.47,-77.65000000000009,user_070,2026-04-18,delivered,client_review,JIRA-11245,true,v1,Design,ad,0,1,0,5,0,0,0,0,2026-04,0,0,0,0,71.13633481293596,76.06024096385542,-77.65000000000009,0.0,1,-0.06921787809095942,1,0.700697526949905,1,0.09384908053265695,1,76.06024096385542,1,71.13633481293596,-4.923906150919464,1,2.5,Low-Medium (20-40%),2
T00438,Client_E,P044,high,Design,design,junior,3,2.0,medium,0,fixed,2025-10-26,2025-10-31,3.0,1,11.83,9.56,0.66,True,5,2,6.43,50.55,1075.59,467.6,607.9899999999999,user_015,2025-11-01,in_progress,client_review,JIRA-82059,true,final,Design,design,0,0,0,5,0,0,0,0,2025-10,0,0,0,0,90.92054099746407,39.52662721893491,607.9899999999999,0.0,1,0.5652618562835281,1,0.8081149619611159,1,0.5435333896872359,1,39.52662721893491,1,90.92054099746407,51.39391377852916,1,1.6666666666666667,High (60-80%),4
T00439,Client_E,P045,high,SEO,ad,senior,2,5.0,medium,0,hourly,2025-07-26,2025-08-01,7.0,0,12.28,6.19,0.0,False,2,1,0.55,71.1,524.77,967.36,-442.59,user_107,2025-07-31,in_progress,client_review,JIRA-26755,false,v4,SEO,ad,0,0,0,6,0,0,0,0,2025-07,0,0,0,0,42.73371335504886,78.77524429967427,-442.59000000000003,5.684341886080802e-14,1,-0.843398060102521,1,0.5040716612377851,1,0.044788273615635185,1,78.77524429967427,1,42.73371335504886,-36.04153094462541,1,0.8571428571428571,Low (0-20%),1
T00440,Client_G,P001,low,Media,ad,mid,3,4.0,medium,0,hourly,2025-12-03,2025-12-07,2.0,1,7.33,7.25,0.43,True,3,1,2.05,67.83,573.67,397.65,176.01999999999998,user_072,2025-12-03,blocked,execution,JIRA-24821,false,v1,Media,ad,0,0,0,4,0,0,0,0,2025-12,0,0,0,0,78.26330150068212,54.24965893587994,176.01999999999998,0.0,1,0.3068314536231631,1,0.9890859481582538,1,0.2796725784447476,1,54.24965893587994,1,78.26330150068212,24.013642564802176,1,2.0,Medium-High (40-60%),3
T00441,Client_B,P021,low,Content,relese,mid,3,1.0,high,0,fixed,2026-02-28,2026-03-04,5.0,0,13.35,8.46,0.38,True,2,1,8.3,68.56,1312.97,786.17,526.8000000000001,user_090,2026-03-01,review,qa,JIRA-95085,false,v4,Content,release,0,0,0,4,0,0,0,0,2026-02,0,0,0,0,98.3498127340824,58.889138576779025,526.8000000000001,0.0,1,0.4012277508244667,1,0.6337078651685394,1,0.6217228464419476,1,58.889138576779025,1,98.3498127340824,39.46067415730338,1,0.8,Low-Medium (20-40%),2
T00442,Client_E,P026,mid,Content,Report,junior,3,1.0,high,0,hourly,2026-02-25,2026-02-27,5.0,0,15.14,11.7,0.62,True,4,0,3.36,43.01,4741.95,1128.19,3613.76,user_026,2026-02-26,review,qa,JIRA-20397,true,v2,Content,report,0,0,0,2,0,0,0,0,2026-02,0,0,0,0,313.20673712021136,74.51717305151915,3613.7599999999998,4.547473508864641e-13,1,0.7620831092693935,1,0.772787318361955,1,0.22192866578599735,1,74.51717305151915,1,313.20673712021136,238.68956406869222,1,0.4,High (60-80%),4
T00443,Client_G,P041,mid,Content,ad,junior,4,3.0,high,0,hourly,2025-11-22,2025-11-27,2.0,1,5.66,4.36,0.77,True,4,1,4.55,61.84,540.62,283.52,257.1,user_012,2025-11-26,review,finalized,JIRA-47035,false,v2,Content,ad,0,0,0,5,0,0,0,0,2025-11,0,0,0,0,95.51590106007068,50.09187279151943,257.1,0.0,1,0.4755650919314861,1,0.7703180212014135,1,0.8038869257950529,1,50.09187279151943,1,95.51590106007068,45.42402826855125,1,2.5,High (60-80%),4
T00444,Client_E,P057,low,Media,release,senior,3,4.0,high,0,fixed,2025-12-15,2025-12-20,2.0,1,13.55,9.3,0.33,True,0,1,1.17,64.16,1097.76,1054.69,43.069999999999936,user_075,2025-12-18,review,briefing,JIRA-74780,false,v1,Media,release,0,0,0,5,0,0,0,0,2025-12,0,0,0,0,81.01549815498154,77.83690036900369,43.069999999999936,0.0,1,0.03923444104357959,1,0.6863468634686347,1,0.08634686346863468,1,77.83690036900369,1,81.01549815498154,3.178597785977857,1,2.5,Low-Medium (20-40%),2
T00445,Client_G,P044,high,Paid Media,dev,junior,2,3.0,low,0,value_based,2026-05-03,2026-05-06,7.0,0,9.2,5.74,0.3,True,5,1,1.14,74.07,1499.39,520.23,979.16,user_034,2026-05-07,in_progress,execution,JIRA-41673,true,final,Media,dev,0,0,0,3,0,0,0,0,2026-05,0,0,0,0,162.97717391304352,56.54673913043479,979.1600000000001,-1.1368683772161603e-13,1,0.6530389024870114,1,0.6239130434782609,1,0.12391304347826086,1,56.54673913043479,1,162.97717391304352,106.43043478260873,1,0.42857142857142855,Low-Medium (20-40%),2
T00446,Client_G,P043,mid,SEO,creative,junior,4,5.0,medium,0,value_based,2025-07-02,2025-07-08,2.0,1,7.36,4.74,0.0,False,3,3,1.94,57.49,1497.06,340.51,1156.55,user_037,2025-07-08,in_progress,briefing,JIRA-76283,true,v3,SEO,design,0,0,0,6,0,0,0,0,2025-07,0,0,0,0,203.4048913043478,46.26494565217391,1156.55,0.0,1,0.7725475264852444,1,0.6440217391304348,1,0.26358695652173914,1,46.26494565217391,1,203.4048913043478,157.1399456521739,1,3.0,Low (0-20%),1
T00447,Client_B,P042,low,SEO,release,junior,3,1.0,high,0,fixed,2025-10-06,2025-10-10,5.0,0,9.81,6.54,0.83,True,1,1,8.04,66.79,1269.09,900.4058453728427,368.6841546271572,user_110,2025-10-07,delivered,finalized,JIRA-46971,true,v2,SEO,release,0,0,0,4,0,0,0,0,2025-10,0,0,0,0,129.3669724770642,91.78448984432647,368.6841546271572,0.0,1,0.29051064512931096,1,0.6666666666666666,1,0.819571865443425,1,91.78448984432647,1,129.3669724770642,37.58248263273772,1,0.8,Very High (80-100%),5
T00448,Client_A,P046,mid,Content,design,mid,1,3.0,low,0,fixed,2025-10-14,2025-10-20,3.0,1,9.78,7.14,0.0,False,2,2,1.44,68.21,648.88,699.88,-51.0,user_011,2025-10-19,in_progress,finalized,JIRA-48146,false,v1,Content,design,0,0,0,6,0,0,0,0,2025-10,0,0,0,0,66.34764826175869,71.56237218813907,-51.0,0.0,1,-0.07859696708174084,1,0.7300613496932515,1,0.147239263803681,1,71.56237218813907,1,66.34764826175869,-5.214723926380373,1,2.0,Low (0-20%),1
T00449,Client_G,P040,high,Content,report,mid,3,1.0,high,0,hourly,2026-02-10,2026-02-15,2.0,1,15.71,15.08,0.42,True,3,2,4.74,52.22,1250.65,982.81,267.84000000000015,user_025,2026-02-17,blocked,finalized,JIRA-26901,true,v1,Content,report,0,0,0,5,0,0,0,0,2026-02,0,0,0,0,79.60852959898155,62.55951623169955,267.84000000000015,0.0,1,0.21416063646903621,1,0.9598981540420114,1,0.3017186505410567,1,62.55951623169955,1,79.60852959898155,17.049013367282,1,2.5,Medium-High (40-60%),3
T00450,Client_H,P010,high,Media,article,junior,1,2.0,high,1,fixed,2026-04-22,2026-04-23,2.0,0,8.32,4.87,0.34,True,1,0,0.0,68.39,1044.04,436.19,607.8499999999999,user_052,2026-04-24,review,execution,JIRA-49228,unknown,v2,Media,article,0,0,0,1,0,0,0,0,2026-04,0,0,0,0,125.48557692307692,52.42668269230769,607.8499999999999,0.0,1,0.5822094938891229,1,0.5853365384615384,1,0.0,1,52.42668269230769,1,125.48557692307692,73.05889423076923,1,0.5,Low-Medium (20-40%),2
T00451,Client_G,P033,low,Design,report,mid,3,4.0,medium,0,value_based,2025-10-10,2025-10-15,3.0,1,14.94,9.1,0.39,True,4,1,3.08,74.35,1182.87,743.54,439.3299999999999,user_074,2025-10-11,in_progress,briefing,,true,v1,Design,report,0,0,0,5,0,0,0,0,2025-10,0,0,0,0,79.17469879518072,49.768406961178044,439.3299999999999,0.0,1,0.37141021414018444,1,0.6091030789825971,1,0.20615796519410978,1,49.768406961178044,1,79.17469879518072,29.406291834002673,1,1.6666666666666667,Low-Medium (20-40%),2
T00452,Client_C,P055,low,SEO,report,senior,3,2.0,medium,0,value_based,2026-05-15,2026-05-20,7.0,0,31.53,29.53,0.4,True,2,1,3.68,71.84,964.29,1916.12,-951.83,user_048,2026-05-17,in_progress,qa,JIRA-65088,false,v3,SEO,report,0,0,0,5,0,0,0,0,2026-05,0,0,0,0,30.583254043767838,60.77132889311766,-951.8299999999999,-1.1368683772161603e-13,1,-0.9870785759470699,1,0.9365683476054552,1,0.11671424040596258,1,60.77132889311766,1,30.583254043767838,-30.188074849349825,1,0.7142857142857143,Medium-High (40-60%),3
T00453,Client_H,P002,mid,Media,report,junior,2,4.0,high,1,value_based,2026-01-03,2026-01-07,7.0,0,7.8,6.39,0.67,True,2,0,1.86,84.13,1320.29,344.31,975.98,user_038,2026-01-11,review,execution,JIRA-42120,false,final,Media,report,0,0,0,4,0,0,0,0,2026-01,0,0,0,0,169.2679487179487,44.142307692307696,975.98,0.0,1,0.7392163842792114,1,0.8192307692307692,1,0.23846153846153847,1,44.142307692307696,1,169.2679487179487,125.12564102564102,1,0.5714285714285714,High (60-80%),4
T00454,Client_H,P019,mid,Content,release,senior,1,5.0,high,0,value_based,2025-07-28,2025-08-03,7.0,0,10.69,3.11,0.28,True,1,0,1.46,69.47,941.19,996.46,-55.26999999999998,user_006,2025-08-04,delivered,execution,JIRA-50692,false,v3,Content,release,0,0,0,6,0,0,0,0,2025-07,0,0,0,0,88.043966323667,93.21421889616465,-55.26999999999998,0.0,1,-0.05872353084924402,1,0.2909260991580917,1,0.13657623947614594,1,93.21421889616465,1,88.043966323667,-5.17025257249766,1,0.8571428571428571,Low-Medium (20-40%),2
T00455,Client_[,P017,mid,Content,dev,junior,3,3.0,medium,0,fixed,2026-04-23,2026-04-28,5.0,0,42.79,42.79,0.29,True,8,2,1.3,36.81,1740.79,1960.47,-219.6800000000001,user_033,2026-04-23,draft,client_review,JIRA-37021,true,v1,Content,dev,0,0,0,5,0,0,0,0,2026-04,0,0,0,0,40.68216873101192,45.8160785230194,-219.68000000000006,-2.842170943040401e-14,1,-0.12619557786981778,1,1.0,1,0.030380930123860717,1,45.8160785230194,1,40.68216873101192,-5.133909792007479,1,1.0,Low-Medium (20-40%),2
T00456,Client_F,P025,mid,Design,Report,mid,3,4.0,medium,0,hourly,2025-08-27,2025-09-01,3.0,1,10.25,5.5,0.0,False,3,0,1.8,81.1,581.62,461.76,119.86,user_008,2025-08-28,review,qa,JIRA-83621,true,v3,Design,report,0,0,0,5,0,0,0,0,2025-08,0,0,0,0,56.74341463414634,45.04975609756097,119.86000000000001,-1.4210854715202004e-14,1,0.20607957085382209,1,0.5365853658536586,1,0.175609756097561,1,45.04975609756097,1,56.74341463414634,11.693658536585367,1,1.6666666666666667,Low (0-20%),1
T00457,Client_A,P044,high,Content,design,mid,2,2.0,high,0,hourly,2026-05-26,2026-05-31,10.0,0,9.33,6.53,0.5,True,5,1,0.0,66.34,513.06,540.61,-27.550000000000068,user_078,2026-05-30,in_progress,briefing,JIRA-50717,false,v2,Content,design,0,0,0,5,0,0,0,0,2026-05,0,0,0,0,54.99035369774919,57.943193997856376,-27.550000000000068,0.0,1,-0.05369742330331749,1,0.69989281886388,1,0.0,1,57.943193997856376,1,54.99035369774919,-2.9528403001071837,1,0.5,Medium-High (40-60%),3
T00458,Client_B,P047,high,Media,design,junior,2,3.0,medium,0,fixed,2025-08-14,2025-08-20,2.0,1,11.1,11.01,0.24,True,0,1,0.85,63.94,962.93,477.31,485.62,user_004,2025-08-15,delivered,execution,JIRA-10124,true,final,Media,design,0,0,0,6,0,0,0,0,2025-08,0,0,0,0,86.75045045045044,43.0009009009009,485.61999999999995,5.684341886080802e-14,1,0.5043149553965501,1,0.9918918918918919,1,0.07657657657657657,1,43.0009009009009,1,86.75045045045044,43.74954954954954,1,3.0,Low-Medium (20-40%),2
T00459,Client_E,P050,mid,SEO,ad,mid,4,1.0,low,0,fixed,2025-08-05,2025-08-09,10.0,0,7.82,5.0,0.47,True,5,1,1.84,67.14,1095.41,480.12,615.2900000000001,user_106,2025-08-10,delivered,client_review,JIRA-88790,true,v2,SEO,ad,0,0,0,4,0,0,0,0,2025-08,0,0,0,0,140.07800511508952,61.39641943734015,615.2900000000001,0.0,1,0.5616983595183539,1,0.639386189258312,1,0.23529411764705882,1,61.39641943734015,1,140.07800511508952,78.68158567774938,1,0.4,Medium-High (40-60%),3
T00460,Client_E,P051,mid,Content,report,junior,5,2.0,medium,0,hourly,2025-07-29,2025-08-01,2.0,1,22.3,17.26,0.32,True,2,0,3.57,75.27,1231.63,1022.25,209.3800000000001,user_107,2025-08-05,review,finalized,,false,final,Content,report,0,0,0,3,0,0,0,0,2025-07,0,0,0,0,55.23004484304933,45.84080717488789,209.3800000000001,0.0,1,0.17000235460324942,1,0.7739910313901346,1,0.1600896860986547,1,45.84080717488789,1,55.23004484304933,9.389237668161435,1,1.5,Low-Medium (20-40%),2
T00461,Client_F,P042,high,Media,article,mid,1,5.0,low,0,hourly,2025-12-24,2025-12-27,3.0,0,10.01,6.09,0.0,False,3,1,1.13,74.54,738.9,717.15,21.75,user_004,2026-01-02,in_progress,execution,JIRA-73421,true,v3,Media,article,0,0,0,3,0,0,0,0,2025-12,0,0,0,0,73.81618381618381,71.64335664335664,21.75,0.0,1,0.029435647584246855,1,0.6083916083916084,1,0.11288711288711288,1,71.64335664335664,1,73.81618381618381,2.1728271728271693,1,1.0,Low (0-20%),1
T00462,Client_D,P019,high,Design,design,junior,1,2.0,medium,0,fixed,2025-09-05,2025-09-06,7.0,0,9.7,7.06,0.84,True,3,1,4.11,50.75,817.74,402.86,414.88,user_104,2025-09-06,in_progress,client_review,JIRA-28678,true,final,Design,design,0,0,0,1,0,0,0,0,2025-09,0,0,0,0,84.30309278350516,41.5319587628866,414.88,0.0,1,0.5073495242986769,1,0.7278350515463917,1,0.4237113402061856,1,41.5319587628866,1,84.30309278350516,42.77113402061856,1,0.14285714285714285,Very High (80-100%),5
T00463,Client_E,P027,mid,Design,article,junior,4,4.0,medium,0,fixed,2025-12-28,2026-01-02,7.0,0,16.78,13.31,0.45,True,5,1,2.18,62.87,1159.05,590.02,569.03,user_115,2026-01-03,in_progress,qa,JIRA-23378,true,v4,Design,article,0,0,0,5,0,0,0,0,2025-12,0,0,0,0,69.07330154946364,35.16209773539928,569.03,0.0,1,0.4909451706138648,1,0.7932061978545888,1,0.1299165673420739,1,35.16209773539928,1,69.07330154946364,33.91120381406436,1,0.7142857142857143,Medium-High (40-60%),3
T00464,Client_P,P012,high,Content,ad,junior,4,2.0,medium,0,hourly,2025-07-24,2025-07-27,5.0,0,6.49,5.26,0.78,True,1,0,1.92,61.81,399.7,286.67,113.02999999999996,user_065,2025-07-27,in_progress,client_review,JIRA-35398,false,final,Content,ad,0,0,0,3,0,0,0,0,2025-07,0,0,0,0,61.58705701078582,44.17103235747304,113.02999999999997,-1.4210854715202004e-14,1,0.2827870903177382,1,0.810477657935285,1,0.2958397534668721,1,44.17103235747304,1,61.58705701078582,17.416024653312782,1,0.6,High (60-80%),4
